,Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text,n_lat,n_lon,UniqueID,o_lat,o_lon,distance
70,2017,TN,Tennessee,Clarksville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.5,27.3,31.5,,,"3,645","(36.571995945, -87.371896945)",UNHBEH,LPA,4715160,47125101002.0,Physical Inactivity,35.0224129078,-85.2841287766,4714000-47065002600,35.0224129078,-85.2841287766,0.0
71,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.8,27.8,33.6,,,127,"(36.0243206662, -83.8422307627)",UNHBEH,LPA,4740000,47093005202.0,Physical Inactivity,34.9973104045,-85.158922597,4714000-47065011326,34.9973104045,-85.158922597,0.0
72,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.2,22.3,35.3,,,51,"(35.9450096975, -84.0729070733)",UNHBEH,LPA,4740000,47093004606.0,Physical Inactivity,35.0755198766,-85.253940506,4714000-47065012300,35.0755198766,-85.253940506,0.0
73,2017,TN,Tennessee,Chattanooga,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.7,30.5,34.8,,,"5,406","(35.158603689, -85.2643302944)",UNHBEH,LPA,4714000,47065010435.0,Physical Inactivity,36.5111772097,-87.3375489277,4715160-47125100400,36.5111772097,-87.3375489277,0.0
74,2017,TN,Tennessee,Clarksville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.9,22.3,27.9,,,"2,546","(36.5401937949, -87.3125454224)",UNHBEH,LPA,4715160,47125101902.0,Physical Inactivity,36.0057937718,-83.920062923,4740000-47093001600,36.0057937718,-83.920062923,0.0
75,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.7,23.6,29.7,,,"2,291","(36.0023323351, -83.8990388621)",UNHBEH,LPA,4740000,47093001800.0,Physical Inactivity,35.953090160500004,-83.99439056199999,4740000-47093003801,35.953090160500004,-83.99439056199999,0.0
76,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.1,19.9,31.4,,,293,"(35.8941805813, -84.0335779013)",UNHBEH,LPA,4740000,47093005712.0,Physical Inactivity,35.0610311261,-85.16440991430001,4714000-47065011443,35.0610311261,-85.16440991430001,0.0
77,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,5,"(36.0493139895, -83.9502358765)",UNHBEH,LPA,4740000,47093006208.0,Physical Inactivity,35.0490553521,-85.2766692831,4714000-47065000400,35.0490553521,-85.2766692831,0.0
78,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.6,16.4,21.6,,,"3,673","(35.9335797202, -83.9735060606)",UNHBEH,LPA,4740000,47093007100.0,Physical Inactivity,35.1108386948,-85.2644923503,4714000-47065010501,35.1108386948,-85.2644923503,0.0
79,2017,TN,Tennessee,Chattanooga,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.9,20.7,27.0,,,461,"(35.149607985, -85.1904084131)",UNHBEH,LPA,4714000,47065010413.0,Physical Inactivity,35.9961548995,-83.88691245609999,4740000-47093001900,35.9961548995,-83.88691245609999,0.0
80,2017,TN,Tennessee,Chattanooga,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,1,"(35.0372738665, -85.2049190848)",UNHBEH,LPA,4714000,47065980100.0,Physical Inactivity,35.0311053907,-85.2233450938,4714000-47065003300,35.0311053907,-85.2233450938,0.0
81,2017,TN,Tennessee,Chattanooga,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,54.4,51.3,57.0,,,"2,481","(35.041992239, -85.3221951713)",UNHBEH,LPA,4714000,47065001600.0,Physical Inactivity,35.061514056,-85.1069519478,4714000-47065011311,35.061514056,-85.1069519478,0.0
82,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.9,36.8,41.2,,,"3,765","(36.003541894, -83.9398730976)",UNHBEH,LPA,4740000,47093002900.0,Physical Inactivity,36.5865120698,-87.2674609823,4715160-47125101904,36.5865120698,-87.2674609823,0.0
83,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.0,24.5,29.5,,,"3,075","(36.024627518, -83.971732583)",UNHBEH,LPA,4740000,47093004900.0,Physical Inactivity,35.909376459,-84.1008240742,4740000-47093005706,35.909376459,-84.1008240742,0.0
84,2017,TN,Tennessee,Clarksville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.4,31.3,35.5,,,"2,108","(36.5781178441, -87.4223987924)",UNHBEH,LPA,4715160,47125101201.0,Physical Inactivity,35.0289094285,-85.31218623779999,4714000-47065002000,35.0289094285,-85.31218623779999,0.0
85,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.8,22.1,32.4,,,"4,214","(35.9484404658, -83.935271767)",UNHBEH,LPA,4740000,47093000902.0,Physical Inactivity,36.5817563954,-87.40079310709999,4715160-47125101307,36.5817563954,-87.40079310709999,0.0
86,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,3,"(35.8877584399, -84.0857342929)",UNHBEH,LPA,4740000,47093005707.0,Physical Inactivity,35.9360764424,-83.9168130886,4740000-47093002400,35.9360764424,-83.9168130886,0.0
87,2017,TN,Tennessee,Chattanooga,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,5,"(35.0136469035, -85.252307385)",UNHBEH,LPA,4714000,47065011900.0,Physical Inactivity,35.0245152316,-85.37382458,4714000-47065012100,35.0245152316,-85.37382458,0.0
88,2017,TN,Tennessee,Clarksville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.6,27.5,31.8,,,"4,632","(36.5922194592, -87.393322078)",UNHBEH,LPA,4715160,47125101306.0,Physical Inactivity,36.5613141498,-87.42352519120001,4715160-47125101102,36.5613141498,-87.42352519120001,0.0
89,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.4,27.4,33.4,,,"3,632","(36.0401815177, -83.9412230694)",UNHBEH,LPA,4740000,47093005000.0,Physical Inactivity,35.9527089313,-84.0319352857,4740000-47093004615,35.9527089313,-84.0319352857,0.0
90,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.2,22.1,26.4,,,"2,338","(35.9477104912, -84.0481245366)",UNHBEH,LPA,4740000,47093004614.0,Physical Inactivity,36.5373793674,-87.3531991549,4715160-47125100800,36.5373793674,-87.3531991549,0.0
91,2017,TN,Tennessee,Clarksville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.2,25.0,29.5,,,"3,145","(36.6111225712, -87.3870658244)",UNHBEH,LPA,4715160,47125101305.0,Physical Inactivity,35.011035316,-85.24503250560001,4714000-47065011700,35.011035316,-85.24503250560001,0.0
92,2017,TN,Tennessee,Chattanooga,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,2,"(35.081133042, -85.088383777)",UNHBEH,LPA,4714000,47065011447.0,Physical Inactivity,35.9673666664,-83.96619624270001,4740000-47093002700,35.9673666664,-83.96619624270001,0.0
93,2017,TN,Tennessee,Clarksville,City,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.4,29.0,29.9,,,"132,929","(36.569683159, -87.3432371614)",UNHBEH,LPA,4715160,,Physical Inactivity,36.6012940796,-87.3044181053,4715160-47125102005,36.6012940796,-87.3044181053,0.0
94,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.6,36.9,40.2,,,"4,754","(35.9849903709, -83.9633251361)",UNHBEH,LPA,4740000,47093002800.0,Physical Inactivity,35.002272570100004,-85.2979437851,4714000-47065002300,35.002272570100004,-85.2979437851,0.0
95,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.4,26.0,37.5,,,226,"(35.885926764, -83.9575566983)",UNHBEH,LPA,4740000,47093005604.0,Physical Inactivity,35.0892091438,-85.131259553,4714000-47065980200,35.0892091438,-85.131259553,0.0
96,2017,TN,Tennessee,Clarksville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.2,30.1,36.4,,,"1,303","(36.5272395388, -87.3562319005)",UNHBEH,LPA,4715160,47125100100.0,Physical Inactivity,36.0063315379,-83.9994339148,4740000-47093004800,36.0063315379,-83.9994339148,0.0
97,2017,TN,Tennessee,Chattanooga,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.3,35.1,39.7,,,"3,383","(35.0463634187, -85.2426716659)",UNHBEH,LPA,4714000,47065003200.0,Physical Inactivity,35.0323206463,-85.2848841082,4714000-47065001400,35.0323206463,-85.2848841082,0.0
98,2017,TN,Tennessee,Chattanooga,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,4,"(35.1040841376, -85.2901543882)",UNHBEH,LPA,4714000,47065010700.0,Physical Inactivity,36.6201674967,-87.34452109620001,4715160-47125102003,36.6201674967,-87.34452109620001,0.0
99,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.4,39.1,43.7,,,"2,975","(35.9817816249, -83.9067450557)",UNHBEH,LPA,4740000,47093006700.0,Physical Inactivity,36.5677048799,-87.41171045649999,4715160-47125101101,36.5677048799,-87.41171045649999,0.0
100,2017,TN,Tennessee,Clarksville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.4,24.1,28.9,,,"4,875","(36.6201674967, -87.3445210962)",UNHBEH,LPA,4715160,47125102003.0,Physical Inactivity,36.5654179513,-87.3938299888,4715160-47125101001,36.5654179513,-87.3938299888,0.0
101,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.4,27.4,31.5,,,"4,173","(35.985410708, -83.9903413593)",UNHBEH,LPA,4740000,47093003901.0,Physical Inactivity,35.8817099819,-83.9988355883,4740000-47093005701,35.8817099819,-83.9988355883,0.0
102,2017,TN,Tennessee,Clarksville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.9,25.0,31.1,,,"2,121","(36.5276490178, -87.3043742591)",UNHBEH,LPA,4715160,47125100601.0,Physical Inactivity,35.1248550085,-85.3079326267,4714000-47065010903,35.1248550085,-85.3079326267,0.0
103,2017,TN,Tennessee,Knoxville,City,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,30.9,30.5,31.4,,,"178,874","(35.9690594531, -83.9495877264)",UNHBEH,LPA,4740000,,Physical Inactivity,36.6192333007,-87.42091037690001,4715160-47125101304,36.6192333007,-87.42091037690001,0.0
104,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,20,"(35.9209054107, -84.1136057522)",UNHBEH,LPA,4740000,47093004611.0,Physical Inactivity,35.8941805813,-84.0335779013,4740000-47093005712,35.8941805813,-84.0335779013,0.0
105,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.4,18.4,25.3,,,259,"(35.8932992399, -84.1172044713)",UNHBEH,LPA,4740000,47093005807.0,Physical Inactivity,35.9667662226,-84.0025186326,4740000-47093003802,35.9667662226,-84.0025186326,0.0
106,2017,TN,Tennessee,Chattanooga,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,48.2,45.3,50.9,,,"2,908","(35.0588799696, -85.257567006)",UNHBEH,LPA,4714000,47065012200.0,Physical Inactivity,35.9802015623,-83.9263388511,4740000-47093006600,35.9802015623,-83.9263388511,0.0
107,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.9,34.4,39.1,,,"3,179","(36.0049129198, -83.8618562136)",UNHBEH,LPA,4740000,47093003200.0,Physical Inactivity,35.9965603717,-84.04395218229999,4740000-47093006002,35.9965603717,-84.04395218229999,0.0
108,2017,TN,Tennessee,Clarksville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.2,24.8,29.3,,,"8,085","(36.5599461022, -87.2762617353)",UNHBEH,LPA,4715160,47125101903.0,Physical Inactivity,36.5890529004,-87.4260932613,4715160-47125101202,36.5890529004,-87.4260932613,0.0
109,2017,TN,Tennessee,Chattanooga,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.5,25.5,33.7,,,130,"(35.1594039257, -85.2857938793)",UNHBEH,LPA,4714000,47065010434.0,Physical Inactivity,35.955951050500005,-83.9034905722,4740000-47093000800,35.955951050500005,-83.9034905722,0.0
110,2017,TN,Tennessee,Chattanooga,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.8,22.5,27.3,,,"3,647","(35.0175125444, -85.2453135796)",UNHBEH,LPA,4714000,47065002800.0,Physical Inactivity,35.1566870105,-85.2307994145,4714000-47065010431,35.1566870105,-85.2307994145,0.0
111,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,4,"(36.0009543392, -83.7252173353)",UNHBEH,LPA,4740000,47093005302.0,Physical Inactivity,36.033518318,-83.8991689634,4740000-47093004300,36.033518318,-83.8991689634,0.0
112,2017,TN,Tennessee,Chattanooga,City,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.7,31.3,32.1,,,"167,674","(35.0662472165, -85.2466771892)",UNHBEH,LPA,4714000,,Physical Inactivity,36.569683159,-87.3432371614,4715160,36.569683159,-87.3432371614,0.0
113,2017,TN,Tennessee,Chattanooga,City,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.7,31.3,32.1,,,"167,674","(35.0662472165, -85.2466771892)",UNHBEH,LPA,4714000,,Physical Inactivity,36.569683159,-87.3432371614,4715160,36.569683159,-87.3432371614,0.0
114,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.6,22.6,28.9,,,"3,168","(36.0396129583, -83.918508922)",UNHBEH,LPA,4740000,47093004200.0,Physical Inactivity,35.999451909099996,-83.8422469467,4740000-47093003300,35.999451909099996,-83.8422469467,0.0
115,2017,TN,Tennessee,Clarksville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.5,29.4,33.6,,,"4,302","(36.5654179513, -87.3938299888)",UNHBEH,LPA,4715160,47125101001.0,Physical Inactivity,35.9807423696,-83.8233229706,4740000-47093005401,35.9807423696,-83.8233229706,0.0
116,2017,TN,Tennessee,Chattanooga,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.2,26.8,33.4,,,"5,356","(35.0245152316, -85.37382458)",UNHBEH,LPA,4714000,47065012100.0,Physical Inactivity,35.8877584399,-84.0857342929,4740000-47093005707,35.8877584399,-84.0857342929,0.0
117,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.9,21.3,26.7,,,"2,930","(35.9707281546, -84.0409046931)",UNHBEH,LPA,4740000,47093004607.0,Physical Inactivity,35.9247840648,-83.884173964,4740000-47093003400,35.9247840648,-83.884173964,0.0
118,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.6,24.3,30.6,,,388,"(36.0398984468, -83.9960946317)",UNHBEH,LPA,4740000,47093006207.0,Physical Inactivity,36.0493139895,-83.9502358765,4740000-47093006208,36.0493139895,-83.9502358765,0.0
119,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,44.0,41.3,46.3,,,"1,594","(35.9961548995, -83.8869124561)",UNHBEH,LPA,4740000,47093001900.0,Physical Inactivity,35.9860901083,-83.8843756032,4740000-47093002000,35.9860901083,-83.8843756032,0.0
120,2017,TN,Tennessee,Chattanooga,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.1,23.5,28.9,,,"6,599","(35.0200709731, -85.1420184421)",UNHBEH,LPA,4714000,47065011321.0,Physical Inactivity,35.9914093389,-83.9357455184,4740000-47093001500,35.9914093389,-83.9357455184,0.0
121,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,49,"(35.9037780503, -84.1406910727)",UNHBEH,LPA,4740000,47093005803.0,Physical Inactivity,35.0463634187,-85.2426716659,4714000-47065003200,35.0463634187,-85.2426716659,0.0
122,2017,TN,Tennessee,Chattanooga,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,2,"(35.0892091438, -85.131259553)",UNHBEH,LPA,4714000,47065980200.0,Physical Inactivity,35.9370229628,-84.0372927648,4740000-47093004500,35.9370229628,-84.0372927648,0.0
123,2017,TN,Tennessee,Clarksville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.9,23.9,28.0,,,"5,213","(36.6343024204, -87.3400081175)",UNHBEH,LPA,4715160,47125102004.0,Physical Inactivity,34.995631669699996,-85.13792555239999,4714000-47065011325,34.995631669699996,-85.13792555239999,0.0
124,2017,TN,Tennessee,Knoxville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.4,23.4,29.4,,,439,"(35.91287871, -83.8629611522)",UNHBEH,LPA,4740000,47093005603.0,Physical Inactivity,35.0642206061,-85.2986882165,4714000-47065000600,35.0642206061,-85.2986882165,0.0
